marker,chr,pos
11131_13685246,L.1,18.31602621
11131_13684123,L.1,18.31602621
11131_13684126,L.1,18.31602621
11131_13684733,L.1,18.31602621
11131_13685162,L.1,18.31602621
11131_13685180,L.1,18.31602621
11131_13685258,L.1,18.31602621
11131_13685267,L.1,18.31602621
11131_13685270,L.1,18.31602621
11131_13685300,L.1,18.31602621
11131_13685303,L.1,18.31602621
11131_13685312,L.1,18.31602621
11131_13685348,L.1,18.31602621
11131_13685351,L.1,18.31602621
11131_13725479,L.1,18.31602621
11131_13779957,L.1,18.31602621
11131_14097527,L.1,19.98331058
11131_14185832,L.1,19.98331058
11131_14186018,L.1,19.98331058
11131_14187261,L.1,19.98331058
11131_14187712,L.1,19.98331058
11131_14188155,L.1,19.98331058
11131_14188452,L.1,19.98331058
11131_14188541,L.1,19.98331058
11131_14189222,L.1,19.98331058
11131_14189524,L.1,19.98331058
11131_14214483,L.1,21.20577632
17266_31504565,L.1,21.20577632
17266_31504701,L.1,21.20577632
17266_31508685,L.1,21.20577632
17266_31508721,L.1,21.20577632
11131_14291233,L.1,21.20577632
11131_14408281,L.1,22.42824207
11131_14408053,L.1,22.42824207
11131_14408059,L.1,22.42824207
11131_14408035,L.1,22.42824207
11131_15140131,L.1,25.32035205
11131_15140472,L.1,25.32035205
11131_15138980,L.1,25.32035205
11131_15231951,L.1,26.43164611
11131_15238810,L.1,26.43164611
11131_15266213,L.1,26.43164611
11131_15302869,L.1,26.43164611
11131_15302908,L.1,26.43164611
11131_15414303,L.1,27.54294018
11131_15496716,L.1,29.32146768
11131_15496760,L.1,29.32146768
11131_15562829,L.1,29.32146768
11131_15560244,L.1,29.32146768
11131_15561287,L.1,29.32146768
11131_15562180,L.1,29.32146768
11131_15562185,L.1,29.32146768
11131_15562211,L.1,29.32146768
11131_15562249,L.1,29.32146768
11131_15562963,L.1,29.32146768
11131_15563359,L.1,29.32146768
11131_15563617,L.1,29.32146768
11131_15563632,L.1,29.32146768
11131_15563638,L.1,29.32146768
11131_15564079,L.1,29.32146768
11131_15564577,L.1,29.32146768
11131_15564579,L.1,29.32146768
11131_15564580,L.1,29.32146768
11131_15564593,L.1,29.32146768
11131_15564633,L.1,29.32146768
11131_15565530,L.1,29.32146768
11131_15566097,L.1,29.32146768
11131_15566254,L.1,29.32146768
11131_15566521,L.1,29.32146768
11131_15566575,L.1,29.32146768
11131_15566897,L.1,29.32146768
11131_15566954,L.1,29.32146768
11131_15566960,L.1,29.32146768
11131_15567499,L.1,29.32146768
11131_15567908,L.1,29.32146768
11131_15568120,L.1,29.32146768
11131_15568549,L.1,29.32146768
11131_15569120,L.1,29.32146768
11131_15570038,L.1,29.32146768
11131_15570085,L.1,29.32146768
11131_15571035,L.1,29.32146768
11131_15571075,L.1,29.32146768
11131_15571084,L.1,29.32146768
11131_15571149,L.1,29.32146768
11131_15572170,L.1,29.32146768
11131_15559745,L.1,29.32146768
11131_15560339,L.1,29.32146768
11131_15497144,L.1,29.32146768
11131_15486320,L.1,29.32146768
11131_15560340,L.1,29.8770461
11131_15560349,L.1,29.8770461
11131_15561138,L.1,29.8770461
11131_15562135,L.1,29.8770461
11131_15561313,L.1,29.8770461
11131_15560316,L.1,29.8770461
11131_15596767,L.1,30.98834016
11131_15596860,L.1,30.98834016
11131_15596934,L.1,30.98834016
11131_15596935,L.1,30.98834016
11131_15596082,L.1,30.98834016
11131_15656414,L.1,32.09963423
11131_15686131,L.1,32.09963423
11131_16331065,L.1,35.54954298
11131_16546676,L.1,36.1051214
11131_16547972,L.1,36.1051214
11131_16575860,L.1,36.1051214
11131_16581755,L.1,36.1051214
11131_16575717,L.1,36.1051214
11131_16575918,L.1,36.1051214
11131_16547897,L.1,36.66069982
11131_16992980,L.1,38.43922732
11131_16930557,L.1,38.43922732
11131_16992467,L.1,38.43922732
11131_16992952,L.1,38.43922732
11131_16993552,L.1,38.43922732
11131_16993576,L.1,38.43922732
11131_16993592,L.1,38.43922732
11131_16993596,L.1,38.43922732
11131_16993613,L.1,38.43922732
11131_16993865,L.1,38.43922732
11131_17142727,L.1,38.43922732
11131_17158128,L.1,38.43922732
11131_17158194,L.1,38.43922732
11131_17158292,L.1,38.43922732
11131_17274627,L.1,38.99480574
11131_17173720,L.1,38.99480574
11131_17274894,L.1,38.99480574
11131_17275080,L.1,38.99480574
11131_17275716,L.1,38.99480574
11131_17275767,L.1,38.99480574
11131_17276345,L.1,38.99480574
11131_17276419,L.1,38.99480574
11131_17276526,L.1,38.99480574
11131_17173892,L.1,38.99480574
11131_17174155,L.1,38.99480574
11131_17174238,L.1,38.99480574
11131_17174257,L.1,38.99480574
11131_17174281,L.1,38.99480574
11131_17174414,L.1,38.99480574
11131_17274615,L.1,38.99480574
11131_17274621,L.1,38.99480574
11131_17274631,L.1,38.99480574
11131_17274762,L.1,38.99480574
11131_17276227,L.1,38.99480574
11131_17276411,L.1,38.99480574
11131_17276463,L.1,38.99480574
11131_17276559,L.1,38.99480574
11131_17276918,L.1,38.99480574
11131_17276919,L.1,38.99480574
11131_17293255,L.1,39.55038416
11131_17394359,L.1,41.88541354
11131_17393214,L.1,41.88541354
11131_17478134,L.1,41.88541354
11131_17389546,L.1,41.88541354
11131_17535636,L.1,42.44099196
11131_17535704,L.1,42.44099196
11131_17535544,L.1,42.44099196
11131_17837007,L.1,43.55228602
11131_17911849,L.1,43.55228602
11131_18196848,L.1,44.10786444
11131_18090270,L.1,44.10786444
11131_18004644,L.1,44.10786444
11131_18327741,L.1,44.66344286
11131_18320808,L.1,44.66344286
11131_18323423,L.1,44.66344286
16655_642315,L.1,45.21902128
16655_643865,L.1,45.21902128
16655_644110,L.1,45.21902128
16655_644404,L.1,45.21902128
16655_644435,L.1,45.21902128
16655_605865,L.1,45.7745997
16655_603575,L.1,45.7745997
16655_605877,L.1,45.7745997
16655_607206,L.1,45.7745997
16655_605151,L.1,45.7745997
16655_607057,L.1,45.7745997
16655_632092,L.1,45.7745997
16655_632770,L.1,45.7745997
11131_18837865,L.1,46.33017812
11131_18773451,L.1,46.33017812
11131_18837961,L.1,46.33017812
11131_18773667,L.1,46.33017812
11131_18839668,L.1,46.33017812
11131_18839764,L.1,46.33017812
11131_19032902,L.1,47.44147218
11131_19023807,L.1,47.44147218
11131_19024402,L.1,47.44147218
11131_19032659,L.1,47.44147218
11131_19036341,L.1,47.44147218
11131_19039371,L.1,47.44147218
11131_19039386,L.1,47.44147218
11131_19041229,L.1,47.44147218
11131_19041487,L.1,47.44147218
11131_19031654,L.1,47.44147218
11131_19025684,L.1,47.44147218
11131_19029207,L.1,47.44147218
11131_19031687,L.1,47.44147218
11131_19032443,L.1,47.44147218
11131_19048534,L.1,47.44147218
11131_19055298,L.1,48.55276625
11131_19656867,L.1,49.66406031
11131_19656868,L.1,49.66406031
11131_19427021,L.1,49.66406031
11131_20083813,L.1,50.21963873
11131_20082994,L.1,50.21963873
11131_20084191,L.1,50.21963873
11131_20762546,L.1,51.99816623
11131_20763909,L.1,51.99816623
11131_20766274,L.1,51.99816623
11131_20768456,L.1,51.99816623
11131_20768579,L.1,51.99816623
11131_20768649,L.1,51.99816623
11131_20768743,L.1,51.99816623
11131_20768744,L.1,51.99816623
11131_20769636,L.1,51.99816623
11131_20770557,L.1,51.99816623
11131_20770895,L.1,51.99816623
11131_20777845,L.1,51.99816623
11131_20766106,L.1,51.99816623
11131_20354180,L.1,52.55374465
11131_20354197,L.1,52.55374465
11131_20355050,L.1,52.55374465
11131_20355679,L.1,52.55374465
11131_20354219,L.1,52.55374465
11131_20354312,L.1,52.55374465
11131_20354405,L.1,52.55374465
11131_20354585,L.1,52.55374465
11131_20354596,L.1,52.55374465
11131_20354597,L.1,52.55374465
11131_20354618,L.1,52.55374465
11131_20354645,L.1,52.55374465
11131_20354647,L.1,52.55374465
11131_20354648,L.1,52.55374465
11131_20354666,L.1,52.55374465
11131_19240104,L.1,54.88877403
11131_19050163,L.1,56.00006809
11131_19377629,L.1,73.21803375
5047_5219526,L.1,82.94347291
5047_5218219,L.1,82.94347291
9932_738802,L.1,82.94347291
5047_5218384,L.1,82.94347291
5047_5219613,L.1,82.94347291
5047_5219659,L.1,82.94347291
5047_5219660,L.1,82.94347291
5047_5219793,L.1,82.94347291
5047_5219820,L.1,82.94347291
5047_5219891,L.1,82.94347291
17263_6331090,L.1,82.94347291
11131_9672044,L.1,109.7221259
11131_9835628,L.1,109.7221259
11131_9838330,L.1,109.7221259
11131_9838209,L.1,109.7221259
11131_9835712,L.1,109.7221259
11131_9838309,L.1,109.7221259
11131_9772011,L.1,109.7221259
11131_9937546,L.1,110.2777043
11131_9937978,L.1,110.2777043
11131_9937894,L.1,110.2777043
11131_9938438,L.1,110.2777043
11131_9938059,L.1,110.2777043
11131_9938203,L.1,110.2777043
11131_9977153,L.1,110.8332827
11131_9977050,L.1,110.8332827
11131_9980019,L.1,110.8332827
11131_10007452,L.1,110.8332827
11131_10242775,L.1,110.8332827
11131_10242817,L.1,110.8332827
11131_10007522,L.1,110.8332827
11131_10242941,L.1,110.8332827
11131_10298843,L.1,111.9445768
11131_10324097,L.1,111.9445768
11131_10324280,L.1,111.9445768
11131_10327923,L.1,111.9445768
11131_10327956,L.1,111.9445768
11131_10328948,L.1,111.9445768
11131_10386313,L.1,111.9445768
11131_10622974,L.1,111.9445768
11131_10622991,L.1,111.9445768
11131_10299211,L.1,111.9445768
11131_10327614,L.1,111.9445768
11131_10327769,L.1,111.9445768
11131_10386330,L.1,111.9445768
11131_8216665,L.1,112.5001552
11131_8241321,L.1,112.5001552
11131_8257607,L.1,112.5001552
11131_8244341,L.1,112.5001552
11131_8245473,L.1,112.5001552
11131_7229471,L.1,116.7324566
11131_7233697,L.1,116.7324566
11131_7248933,L.1,116.7324566
11131_7248951,L.1,116.7324566
11131_7248975,L.1,116.7324566
11131_7249493,L.1,116.7324566
11131_7249971,L.1,116.7324566
11131_7252688,L.1,116.7324566
11131_7252755,L.1,116.7324566
11131_7369653,L.1,116.7324566
11131_7413708,L.1,116.7324566
11131_7491282,L.1,116.7324566
11131_7491424,L.1,116.7324566
11131_7491834,L.1,116.7324566
11131_7491869,L.1,116.7324566
11131_7492862,L.1,116.7324566
11131_7492929,L.1,116.7324566
11131_7249295,L.1,116.7324566
11131_7316327,L.1,116.7324566
11131_7375497,L.1,116.7324566
11131_7233746,L.1,116.7324566
11131_7493028,L.1,116.7324566
11131_7491989,L.1,116.7324566
11131_6708504,L.1,117.288035
11131_6913472,L.1,117.288035
11131_7003849,L.1,117.288035
11131_7048443,L.1,117.288035
11131_7065397,L.1,117.288035
11131_7065780,L.1,117.288035
11131_7066972,L.1,117.288035
11131_6962030,L.1,117.288035
11131_6960712,L.1,117.288035
11131_7066824,L.1,117.288035
11131_6962545,L.1,117.288035
11131_7004243,L.1,117.288035
11131_7004939,L.1,117.288035
11131_7070726,L.1,117.288035
11131_7412566,L.1,117.288035
11131_7414002,L.1,117.288035
11131_6616389,L.1,117.8436135
11131_6619755,L.1,117.8436135
11131_6620336,L.1,117.8436135
11131_6610779,L.1,117.8436135
11131_6354177,L.1,119.0660792
11131_6354253,L.1,119.0660792
11131_6354272,L.1,119.0660792
11131_6354294,L.1,119.0660792
11131_6354303,L.1,119.0660792
11131_6383928,L.1,119.0660792
11131_6398001,L.1,119.0660792
11131_6398006,L.1,119.0660792
11131_6398059,L.1,119.0660792
11131_6410859,L.1,119.0660792
11131_6410900,L.1,119.0660792
11131_6410901,L.1,119.0660792
11131_6412868,L.1,119.0660792
11131_6522357,L.1,119.0660792
11131_6224636,L.1,119.0660792
11131_6354319,L.1,119.0660792
11131_6382940,L.1,119.0660792
11131_6383924,L.1,119.0660792
11131_6383950,L.1,119.0660792
11131_6398115,L.1,119.0660792
11131_6398116,L.1,119.0660792
11131_6411610,L.1,119.0660792
11131_6413238,L.1,119.0660792
11131_6139187,L.1,122.069687
11131_6091516,L.1,122.6252654
11131_6007674,L.1,122.6252654
11131_6091438,L.1,122.6252654
11131_6010100,L.1,122.6252654
14162_45248721,L.1,122.6252654
11131_5650346,L.1,124.2925498
11131_5650359,L.1,124.2925498
11131_5650750,L.1,124.2925498
11131_5664069,L.1,124.2925498
11131_5673953,L.1,124.2925498
11131_5675476,L.1,124.2925498
11131_5675518,L.1,124.2925498
11131_5685942,L.1,124.2925498
11131_5685969,L.1,124.2925498
11131_5684820,L.1,124.2925498
11131_5685982,L.1,124.2925498
11131_5686188,L.1,124.2925498
11131_5409918,L.1,125.4038438
11131_5292259,L.1,125.4038438
11131_5313214,L.1,125.4038438
11131_5313218,L.1,125.4038438
11131_5313417,L.1,125.4038438
11131_5313457,L.1,125.4038438
11131_5313459,L.1,125.4038438
11131_5522890,L.1,125.4038438
11131_5523043,L.1,125.4038438
11131_5523460,L.1,125.4038438
11131_5313245,L.1,125.4038438
11131_5723489,L.1,125.4038438
11131_5207111,L.1,127.7388732
11131_5180120,L.1,127.7388732
11131_5207129,L.1,127.7388732
11131_5207226,L.1,127.7388732
11131_5207082,L.1,127.7388732
11131_5207970,L.1,127.7388732
11131_5180979,L.1,127.7388732
11131_5000971,L.1,128.2944516
11131_5000515,L.1,128.2944516
11131_5000517,L.1,128.2944516
11131_5005294,L.1,128.2944516
11131_5005477,L.1,128.2944516
11131_5041544,L.1,128.2944516
11131_5042049,L.1,128.2944516
11131_5003734,L.1,128.2944516
11131_5003749,L.1,128.2944516
11131_5003758,L.1,128.2944516
11131_5004443,L.1,128.2944516
11131_5004459,L.1,128.2944516
11131_5005640,L.1,128.2944516
11131_5039486,L.1,128.2944516
11131_5040872,L.1,128.2944516
11131_4826368,L.1,130.629481
11131_4824327,L.1,130.629481
11131_4799813,L.1,130.629481
11131_4589037,L.1,131.1850594
11131_4589292,L.1,131.1850594
11131_4662161,L.1,131.1850594
11131_4681850,L.1,131.1850594
11131_4690281,L.1,131.1850594
11131_4346146,L.1,132.2963535
11131_4345894,L.1,132.2963535
11131_4357852,L.1,132.2963535
11131_4195551,L.1,132.8519319
11131_4168623,L.1,132.8519319
11131_4156205,L.1,133.4075103
11131_4153920,L.1,133.4075103
11131_4112497,L.1,133.9630888
11131_4112971,L.1,133.9630888
11131_4035001,L.1,134.5186672
11131_3747185,L.1,136.1859515
11131_3696773,L.1,136.74153
11131_3622035,L.1,136.74153
11131_3544004,L.1,137.852824
11131_3001219,L.1,143.7691713
11131_2861030,L.1,143.7691713
11131_2861554,L.1,143.7691713
11131_2861781,L.1,143.7691713
11131_2862097,L.1,143.7691713
11131_2919081,L.1,143.7691713
11131_3008043,L.1,143.7691713
11131_3001393,L.1,143.7691713
11131_3082377,L.1,144.3247497
11131_3082517,L.1,144.3247497
11131_3082202,L.1,144.3247497
11131_2707852,L.1,146.5484368
11131_2596597,L.1,147.1040152
11131_2578104,L.1,147.1040152
11131_2597889,L.1,147.1040152
11131_2394888,L.1,147.6595937
11131_2431980,L.1,147.6595937
11131_2396709,L.1,147.6595937
11131_1545843,L.1,147.6595937
11131_1518457,L.1,148.7708877
11131_1516748,L.1,148.7708877
11131_1517327,L.1,148.7708877
11131_1518402,L.1,148.7708877
11131_1518519,L.1,148.7708877
11131_1518801,L.1,148.7708877
11131_1519426,L.1,148.7708877
11131_1519864,L.1,148.7708877
11131_1518510,L.1,148.7708877
11131_1516815,L.1,148.7708877
11131_1507075,L.1,149.3264662
11131_1505156,L.1,149.3264662
11131_1504328,L.1,149.3264662
11131_1503226,L.1,149.3264662
11131_1453939,L.1,149.8820446
11131_1453968,L.1,149.8820446
11131_1477618,L.1,149.8820446
11131_1477694,L.1,149.8820446
11131_1477756,L.1,149.8820446
11131_1366371,L.1,151.1045103
11131_963302,L.1,152.8830378
11131_963902,L.1,152.8830378
11131_965172,L.1,152.8830378
11131_978995,L.1,152.8830378
11131_1048838,L.1,152.8830378
11131_1049021,L.1,152.8830378
11131_1049296,L.1,152.8830378
11131_1049299,L.1,152.8830378
11131_1049329,L.1,152.8830378
11131_1049378,L.1,152.8830378
11131_1090828,L.1,152.8830378
11131_1096988,L.1,152.8830378
11131_1116880,L.1,152.8830378
11131_1120714,L.1,152.8830378
11131_1048382,L.1,152.8830378
11131_1048700,L.1,152.8830378
11131_1049170,L.1,152.8830378
11131_1049186,L.1,152.8830378
11131_1049448,L.1,152.8830378
11131_1049599,L.1,152.8830378
11131_1049607,L.1,152.8830378
11131_927160,L.1,154.6615653
11131_927181,L.1,154.6615653
11131_599848,L.1,155.2171437
11131_624322,L.1,155.2171437
11131_479208,L.1,155.7727222
11131_479232,L.1,155.7727222
11131_479527,L.1,155.7727222
11131_480018,L.1,155.7727222
11131_487778,L.1,155.7727222
11131_531771,L.1,155.7727222
11131_480092,L.1,155.7727222
11131_409797,L.1,156.3283006
11131_175500,L.1,156.3283006
11131_176202,L.1,156.3283006
11131_439728,L.1,156.3283006
11131_439738,L.1,156.3283006
11131_86062,L.1,157.4395946
11131_147642,L.1,157.4395946
11131_2349197,L.1,158.5508887
11131_2348504,L.1,158.5508887
11131_2349684,L.1,158.5508887
11131_2348508,L.1,158.5508887
11131_2348519,L.1,158.5508887
11131_2348606,L.1,158.5508887
11131_2348984,L.1,158.5508887
11131_2348987,L.1,158.5508887
11131_2349218,L.1,158.5508887
11131_2349392,L.1,158.5508887
11131_2349604,L.1,158.5508887
11131_2206192,L.1,159.6621828
11131_2319181,L.1,159.6621828
11131_2204277,L.1,160.2177612
11131_2204842,L.1,160.2177612
11131_2204244,L.1,160.2177612
11131_2163505,L.1,160.7733396
11131_2164412,L.1,160.7733396
11131_2164637,L.1,160.7733396
11131_2170619,L.1,160.7733396
11131_2172277,L.1,160.7733396
11131_1672707,L.1,161.328918
11131_2107760,L.1,161.328918
11131_1829639,L.1,161.8844965
11131_1830836,L.1,161.8844965
11131_1887538,L.1,162.4400749
11131_1911519,L.1,162.4400749
11131_1918675,L.1,162.9956533
11131_1918785,L.1,162.9956533
11131_1920844,L.1,162.9956533
11131_1921644,L.1,162.9956533
11131_1921649,L.1,162.9956533
11131_1921782,L.1,162.9956533
11131_1921823,L.1,162.9956533
11131_1922056,L.1,162.9956533
11131_1924701,L.1,162.9956533
11131_1936800,L.1,162.9956533
11131_1936828,L.1,162.9956533
11131_1939570,L.1,162.9956533
11131_1943894,L.1,162.9956533
11131_1944378,L.1,162.9956533
11131_1944474,L.1,162.9956533
11131_1978151,L.1,162.9956533
11131_1980492,L.1,162.9956533
11131_1983990,L.1,162.9956533
11131_1984023,L.1,162.9956533
11131_1985040,L.1,162.9956533
11131_10764205,L.1,162.9956533
11131_1918639,L.1,162.9956533
11131_1920562,L.1,162.9956533
11131_1921788,L.1,162.9956533
11131_1922222,L.1,162.9956533
17266_36174240,L.5,0
17266_36181240,L.5,0
17266_36182157,L.5,0
17266_36182746,L.5,0
17266_36183945,L.5,0
17266_36184030,L.5,0
17266_36210904,L.5,0
17266_36217151,L.5,0
17266_36217158,L.5,0
17266_36218724,L.5,0
17266_36219789,L.5,0
17266_36219913,L.5,0
17266_36221918,L.5,0
17266_36222038,L.5,0
17266_36242554,L.5,0
17266_36242651,L.5,0
17266_36243065,L.5,0
17266_36378056,L.5,0
17266_36432646,L.5,0
17266_36216990,L.5,0
17266_35875153,L.5,0.55557842
17266_35873461,L.5,0.55557842
17266_35875347,L.5,0.55557842
17266_35875888,L.5,0.55557842
17266_35905475,L.5,0.55557842
17266_37287939,L.5,0.55557842
17266_35867962,L.5,1.111156839
17266_35619321,L.5,2.88968434
17266_35614673,L.5,2.88968434
17266_35620749,L.5,2.88968434
17266_35620750,L.5,2.88968434
17266_35620938,L.5,2.88968434
17266_35623599,L.5,2.88968434
17266_35623828,L.5,2.88968434
17266_35635377,L.5,2.88968434
17266_35668451,L.5,2.88968434
17266_35683968,L.5,2.88968434
17266_35686294,L.5,2.88968434
17266_35686297,L.5,2.88968434
17266_35687440,L.5,2.88968434
17266_35716813,L.5,2.88968434
17266_35816710,L.5,2.88968434
17266_35667031,L.5,2.88968434
17266_35667037,L.5,2.88968434
17266_35667040,L.5,2.88968434
17266_35667531,L.5,2.88968434
17266_35669434,L.5,2.88968434
17266_35669435,L.5,2.88968434
17266_35683570,L.5,2.88968434
17266_35683935,L.5,2.88968434
17266_35715922,L.5,2.88968434
17266_35273988,L.5,4.556968702
17266_35274004,L.5,4.556968702
17266_35348557,L.5,4.556968702
17266_35350268,L.5,4.556968702
17266_35350287,L.5,4.556968702
17266_35359071,L.5,4.556968702
17266_35383495,L.5,4.556968702
17266_35385978,L.5,4.556968702
17266_35386002,L.5,4.556968702
17266_35442641,L.5,4.556968702
17266_35443436,L.5,4.556968702
17266_35443948,L.5,4.556968702
17266_35454431,L.5,4.556968702
17266_35277366,L.5,4.556968702
17266_35274603,L.5,4.556968702
17266_35277810,L.5,4.556968702
17266_35346722,L.5,4.556968702
17266_35346963,L.5,4.556968702
17266_35347280,L.5,4.556968702
17266_35348818,L.5,4.556968702
17266_35350571,L.5,4.556968702
17266_35359211,L.5,4.556968702
17266_35442625,L.5,4.556968702
17266_35442946,L.5,4.556968702
17266_35466124,L.5,4.556968702
17266_34944246,L.5,6.335496203
17266_34944299,L.5,6.335496203
17266_34949612,L.5,6.335496203
17266_34949622,L.5,6.335496203
17266_34951836,L.5,6.335496203
17266_35078291,L.5,6.335496203
17266_34949358,L.5,6.335496203
17266_34948295,L.5,6.335496203
17266_34949681,L.5,6.335496203
17266_34951284,L.5,6.335496203
17266_35074709,L.5,6.335496203
17266_35077001,L.5,6.335496203
17266_34944407,L.5,6.335496203
17266_35194414,L.5,6.891074623
17266_35194415,L.5,6.891074623
17266_35194591,L.5,6.891074623
17266_35194596,L.5,6.891074623
17266_35194600,L.5,6.891074623
17266_35195186,L.5,6.891074623
17266_35195533,L.5,6.891074623
17266_35090035,L.5,6.891074623
17266_34943089,L.5,7.446653042
17266_34925352,L.5,8.557947106
17266_34917411,L.5,8.557947106
17266_33530462,L.5,10.33647461
17266_33357431,L.5,10.33647461
17266_33426262,L.5,10.33647461
17266_33529990,L.5,10.33647461
17266_33919227,L.5,10.33647461
17266_33919229,L.5,10.33647461
17266_33920665,L.5,10.33647461
17266_33920791,L.5,10.33647461
17266_33920831,L.5,10.33647461
17266_33921688,L.5,10.33647461
17266_33923259,L.5,10.33647461
17266_33924900,L.5,10.33647461
17266_33952162,L.5,10.33647461
17266_33991179,L.5,10.33647461
17266_34117411,L.5,10.33647461
17266_34118015,L.5,10.33647461
17266_34122246,L.5,10.33647461
17266_34122254,L.5,10.33647461
17266_34402754,L.5,10.33647461
17266_34650403,L.5,10.33647461
17266_33922467,L.5,10.33647461
17266_33427242,L.5,10.33647461
17266_33921117,L.5,10.33647461
17266_33952165,L.5,10.33647461
17266_34402476,L.5,10.33647461
17266_34633780,L.5,10.33647461
17266_33350482,L.5,10.33647461
17266_33136856,L.5,11.44776867
17266_33015884,L.5,12.55906274
17266_33015887,L.5,12.55906274
17266_32695095,L.5,13.6703568
17266_32682442,L.5,13.6703568
17266_32693062,L.5,13.6703568
17266_32694154,L.5,13.6703568
17266_32396904,L.5,14.22593522
17266_32397644,L.5,14.22593522
17266_32397712,L.5,14.22593522
17266_32397869,L.5,14.22593522
17266_32423289,L.5,14.22593522
17266_32423426,L.5,14.22593522
17266_32423636,L.5,14.22593522
17266_32423761,L.5,14.22593522
17266_32462360,L.5,14.22593522
17266_32462374,L.5,14.22593522
17266_32463449,L.5,14.22593522
17266_32397884,L.5,14.22593522
17266_32398032,L.5,14.22593522
17266_32409845,L.5,14.22593522
17266_32413285,L.5,14.22593522
17266_32423414,L.5,14.22593522
17266_32463340,L.5,14.22593522
17266_32500521,L.5,14.22593522
17266_32188634,L.5,15.01001946
17266_32107241,L.5,15.56559788
17266_32010122,L.5,16.67689194
17266_32010420,L.5,16.67689194
17266_32034699,L.5,16.67689194
17266_32010566,L.5,16.67689194
17266_32010501,L.5,16.67689194
17266_32034702,L.5,16.67689194
17266_32038141,L.5,16.67689194
17266_32038174,L.5,16.67689194
17266_32038283,L.5,16.67689194
17266_32038565,L.5,16.67689194
17266_32038700,L.5,16.67689194
17266_32010599,L.5,16.67689194
17266_32011422,L.5,16.67689194
17266_31958082,L.5,17.23247036
17266_31959055,L.5,17.23247036
17266_31959056,L.5,17.23247036
17266_31960360,L.5,17.23247036
17266_31971746,L.5,17.23247036
17266_31971538,L.5,17.23247036
17266_6537729,L.5,17.78804878
17266_6570948,L.5,17.78804878
17266_6532367,L.5,17.78804878
17266_6670817,L.5,18.3436272
17266_6672355,L.5,18.3436272
16922_8925780,L.5,18.89920562
17266_6750945,L.5,18.89920562
17266_7992152,L.5,18.89920562
17266_6861401,L.5,19.45478404
17266_6861597,L.5,19.45478404
17266_6862638,L.5,19.45478404
17266_6862935,L.5,19.45478404
17266_6863085,L.5,19.45478404
